"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"54",2022-03-08 00:04:25,1,303,100,47.9642376997197,5.4507497274275
"55",2022-03-08 00:04:30,1,303,100,47.9733558365924,5.78186466329831
"56",2022-03-08 00:04:35,1,303,100,47.8931648588355,5.41413927512849
"57",2022-03-08 00:04:40,1,303,100,48.1910518918239,5.18778839833598
"58",2022-03-08 00:04:45,1,303,100,48.1178024235721,5.57352399973864
"59",2022-03-08 00:04:50,1,303,100,49.6303750337168,5.07707631285363
"60",2022-03-08 00:04:55,1,303,100,47.8738818987189,5.17963797359479
"61",2022-03-08 00:05:00,1,303,100,47.8359717867042,5.4948044162925
"62",2022-03-08 00:05:05,1,303,100,49.468474796478,5.03234879019703
"63",2022-03-08 00:05:10,1,303,100,47.4544438530611,5.37880976299753
"64",2022-03-08 00:05:15,1,303,100,46.6975141733653,5.0631884696477
"65",2022-03-08 00:05:20,1,303,100,47.8686721530217,5.3972087239468
"66",2022-03-08 00:05:25,1,303,100,47.4474363203293,5.72015418161023
"67",2022-03-08 00:05:30,1,303,100,48.3547428834961,5.14231312479357
"68",2022-03-08 00:05:35,1,303,100,48.4944210451851,5.27196670181396
"69",2022-03-08 00:05:40,1,303,100,48.7780660340883,5.13156248077233
"70",2022-03-08 00:05:45,1,303,100,47.9299379258842,5.93254889801438
"71",2022-03-08 00:05:50,1,303,100,49.1253740459385,5.40340368315329
"72",2022-03-08 00:05:55,1,303,100,48.4833846736121,5.84154424127513
"73",2022-03-08 00:06:00,1,303,100,49.164863115138,5.43781495692458
"74",2022-03-08 00:06:05,1,303,100,48.9176260872346,5.48109000805099
"75",2022-03-08 00:06:10,1,303,100,46.6206044076427,5.41217203619
"76",2022-03-08 00:06:15,1,303,100,48.37760264803,5.43151375381636
"77",2022-03-08 00:06:20,1,303,100,48.1417693285611,5.7981733291579
"78",2022-03-08 00:06:25,1,303,100,48.6189059140013,5.42803749546818
"79",2022-03-08 00:06:30,1,303,100,48.7999164605681,5.33208743193611
"80",2022-03-08 00:06:35,1,303,100,48.4112615018987,5.47794213180516
"81",2022-03-08 00:06:40,1,303,100,48.5165145743974,5.23328331061946
"82",2022-03-08 00:06:45,1,303,100,47.6609183869135,5.54919537523286
"83",2022-03-08 00:06:50,1,303,100,47.5229819574791,5.29332709508617
"84",2022-03-08 00:06:55,1,303,100,48.1495140754451,5.51044216229605
"85",2022-03-08 00:07:00,1,303,100,48.5405139017751,5.23725217297683
"86",2022-03-08 00:07:05,1,303,100,48.0571753007901,5.61336800841469
"87",2022-03-08 00:07:10,1,303,100,48.3042484663865,5.34954884072416
"88",2022-03-08 00:07:15,1,303,100,47.7288960797271,5.43915864608447
"89",2022-03-08 00:07:20,1,303,100,49.0915716537956,5.19856469491822
"90",2022-03-08 00:07:25,1,303,100,48.3682944862017,5.44518129342076
"91",2022-03-08 00:07:30,1,303,100,49.0645952594956,5.31813588143878
"92",2022-03-08 00:07:35,1,303,100,48.4818398970851,5.98673705911295
"93",2022-03-08 00:07:40,1,303,100,48.7229245394647,5.0120930427056
"94",2022-03-08 00:07:45,1,303,100,48.0170518936574,5.50474576039257
"95",2022-03-08 00:07:50,1,303,100,48.7909259741938,5.22213359196534
"96",2022-03-08 00:07:55,1,303,100,49.5192891252225,5.87961615024407
"97",2022-03-08 00:08:00,1,303,100,48.1119783053345,4.94384134166022
"98",2022-03-08 00:08:05,1,303,100,47.9647870908141,5.83983199929225
"99",2022-03-08 00:08:10,1,303,100,47.2524807751578,5.66284513041147
"100",2022-03-08 00:08:15,1,303,100,48.2803567012542,5.65606462376174
"101",2022-03-08 00:08:20,1,303,100,47.4014839255904,5.56377140140576
"102",2022-03-08 00:08:25,1,303,100,47.8135350563455,5.52500940431395
"103",2022-03-08 00:08:30,1,303,100,47.013943226411,5.48575320511364
"104",2022-03-08 00:08:35,1,303,100,47.6969292398378,5.3721318360822
"105",2022-03-08 00:08:40,1,303,100,49.0304252074153,5.72844365831649
"106",2022-03-08 00:08:45,1,303,100,47.0790831181903,5.35307754856162
"107",2022-03-08 00:08:50,1,303,100,47.5940606782731,5.64554989437068
"108",2022-03-08 00:08:55,1,303,100,49.2868488435915,5.32333921423342
"109",2022-03-08 00:09:00,1,303,100,48.7880937876351,5.67137398040078
"110",2022-03-08 00:09:05,1,303,100,47.4840527018922,5.59025005391202
"111",2022-03-08 00:09:10,1,303,100,47.0401741537284,5.04868902775944
"112",2022-03-08 00:09:15,1,303,100,47.8921393610482,5.20493842041421
"113",2022-03-08 00:09:20,1,303,100,46.7066756721269,5.68721833985763
"114",2022-03-08 00:09:25,1,303,100,47.2737286155578,5.1833095586375
"115",2022-03-08 00:09:30,1,303,100,47.8567686325167,5.16929788377923
"116",2022-03-08 00:09:35,1,303,100,47.2232685528957,5.9366129100002
"117",2022-03-08 00:09:40,1,303,100,48.4384438767254,5.37794104563467
"118",2022-03-08 00:09:45,1,303,100,48.6270915893587,5.86521310255749
"119",2022-03-08 00:09:50,1,303,100,47.8959742208075,5.59330977162845
"120",2022-03-08 00:09:55,1,303,100,49.3634850313102,5.11189790237272
"121",2022-03-08 00:10:00,1,303,100,47.4626612753583,5.53782411251936
"122",2022-03-08 00:10:05,1,303,100,48.2698135182741,5.42831836279086
"123",2022-03-08 00:10:10,1,303,100,48.1546978701196,4.63775521554714
"124",2022-03-08 00:10:15,1,303,100,47.1584763521624,5.21190090075824
"125",2022-03-08 00:10:20,1,303,100,47.7410239564083,5.46861006995953
"126",2022-03-08 00:10:25,1,303,100,48.0565573653057,5.71979879160482
"127",2022-03-08 00:10:30,1,303,100,48.6363188917136,5.37521098780855
"128",2022-03-08 00:10:35,1,303,100,47.1760329154777,5.81555136846938
"129",2022-03-08 00:10:40,1,303,100,47.8537923028815,5.2570031874453
"130",2022-03-08 00:10:45,1,303,100,47.8087249515882,5.51637285036889
"131",2022-03-08 00:10:50,1,303,100,49.5944897485605,5.70696154355841
"132",2022-03-08 00:10:55,1,303,100,47.9317375781845,5.47071833200292
"133",2022-03-08 00:11:00,1,303,100,47.2514776054726,5.50375623702078
"134",2022-03-08 00:11:05,1,303,100,47.2457214468659,5.53450971123514
"135",2022-03-08 00:11:10,1,303,100,48.3533440561597,5.67503843070912
"136",2022-03-08 00:11:15,1,303,100,47.577974704003,5.20006781204881
"137",2022-03-08 00:11:20,1,303,100,48.2952619522753,5.02510963589306
"138",2022-03-08 00:11:25,1,303,100,46.7527352446802,5.26508795168231
"139",2022-03-08 00:11:30,1,303,100,48.0490524745684,5.46158262938544
"140",2022-03-08 00:11:35,1,303,100,48.2374279050465,5.27645451355363
"141",2022-03-08 00:11:40,1,303,100,48.8251395246322,5.64507173830622
"142",2022-03-08 00:11:45,1,303,100,48.4921194542757,5.33139719472058
"143",2022-03-08 00:11:50,1,303,100,48.8720794360958,5.54814343524285
"144",2022-03-08 00:11:55,1,303,100,46.7354098512467,5.57363901972186
"145",2022-03-08 00:12:00,1,303,100,47.8414692135153,5.53243620265472
"146",2022-03-08 00:12:05,1,303,100,48.0871471714945,5.71832977424629
"147",2022-03-08 00:12:10,1,303,100,47.6868158575114,5.48448639030711
"148",2022-03-08 00:12:15,1,303,100,46.4381105492676,5.99458847110319
"149",2022-03-08 00:12:20,1,303,100,47.6784405274244,5.5148901443773
"150",2022-03-08 00:12:25,1,303,100,47.1424369736167,5.98381864117866
"151",2022-03-08 00:12:30,1,303,100,47.5698066812033,5.21113376719779
"152",2022-03-08 00:12:35,1,303,100,48.1297234054394,5.8616085832736
"153",2022-03-08 00:12:40,1,303,100,47.6196836926675,5.40644340438053
"154",2022-03-08 00:12:45,1,303,100,48.8404445032317,5.25222335033852
"155",2022-03-08 00:12:50,1,303,100,48.2617714196302,5.25930710307207
"156",2022-03-08 00:12:55,1,303,100,47.7520169793959,5.45837790368381
"157",2022-03-08 00:13:00,1,303,100,49.3300622244747,5.91005130368521
"158",2022-03-08 00:13:05,1,303,100,48.7079429773716,5.54536108437238
"159",2022-03-08 00:13:10,1,303,100,46.6063598028582,5.49011098824498
"160",2022-03-08 00:13:15,1,303,100,48.0649539157366,5.28345453401819
"161",2022-03-08 00:13:20,1,303,100,46.6105197390355,5.43305618017802
"162",2022-03-08 00:13:25,1,303,100,49.4278824318706,5.43973996897381
"163",2022-03-08 00:13:30,1,303,100,48.4197788870251,5.25359873495299
"164",2022-03-08 00:13:35,1,303,100,48.9837083897928,5.64584733688162
"165",2022-03-08 00:13:40,1,303,100,48.0202715059418,5.67718233846944
"166",2022-03-08 00:13:45,1,303,100,48.4967077499728,5.38714746379602
"167",2022-03-08 00:13:50,1,303,100,47.7149753620156,5.30461829711912
"168",2022-03-08 00:13:55,1,303,100,48.2111005035007,5.5962288061648
"169",2022-03-08 00:14:00,1,303,100,48.7266335823305,5.44548855566646
"170",2022-03-08 00:14:05,1,303,100,47.1456557089571,5.65509313133725
"171",2022-03-08 00:14:10,1,303,100,47.2024589218102,5.26385116618848
"172",2022-03-08 00:14:15,1,303,100,46.499671003008,5.46948847207326
"173",2022-03-08 00:14:20,1,303,100,47.9972031511515,5.49373366631726
"174",2022-03-08 00:14:25,1,303,100,48.2948398173452,5.36656763746238
"175",2022-03-08 00:14:30,1,303,100,48.2584312961509,5.0353854966377
"176",2022-03-08 00:14:35,1,303,100,47.0195087274602,5.25582191979954
"177",2022-03-08 00:14:40,1,303,100,47.463286101023,5.6451657725694
"178",2022-03-08 00:14:45,1,303,100,48.3308417427547,5.43121569935266
"179",2022-03-08 00:14:50,1,303,100,47.8046486678493,5.52275325554689
"180",2022-03-08 00:14:55,1,303,100,48.2059697615088,4.76535361057488
"181",2022-03-08 00:15:00,1,303,100,47.7310993871835,5.55366549945257
"182",2022-03-08 00:15:05,1,303,100,47.9929874652801,5.19571928460631
"183",2022-03-08 00:15:10,1,303,100,49.4052890092014,5.1693205420022
"184",2022-03-08 00:15:15,1,303,100,48.2974361660258,5.29236838001068
"185",2022-03-08 00:15:20,1,303,100,48.4576932048444,5.52088062684328
"186",2022-03-08 00:15:25,1,303,100,47.9208572675808,5.46722918818597
"187",2022-03-08 00:15:30,1,303,100,48.7178590446452,5.34766626327122
"188",2022-03-08 00:15:35,1,303,100,47.2566182588305,5.30889757826699
"189",2022-03-08 00:15:40,1,303,100,48.0915287307128,5.02691282368914
"190",2022-03-08 00:15:45,1,303,100,47.7747824883357,5.64440090536752
"191",2022-03-08 00:15:50,1,303,100,48.6473668025367,5.11449264251374
"192",2022-03-08 00:15:55,1,303,100,48.1937450888009,5.06826914701161
"193",2022-03-08 00:16:00,1,303,100,47.4725039881742,5.39525326097884
"194",2022-03-08 00:16:05,1,303,100,48.4468874367101,5.32310942143762
"195",2022-03-08 00:16:10,1,303,100,49.5944905603719,5.2901874003962
"196",2022-03-08 00:16:15,1,303,100,47.9364293141526,5.1388178026796
"197",2022-03-08 00:16:20,1,303,100,49.2800981673285,5.21839114041505
"198",2022-03-08 00:16:25,1,303,100,47.3387498864276,5.54566930298666
"199",2022-03-08 00:16:30,1,303,100,48.3240374299186,5.19844151109183
"200",2022-03-08 00:16:35,1,303,100,48.3833459020842,5.47634186126256
"201",2022-03-09 00:00:00,1,303,200,49.4455078925557,5.87583432985536
"202",2022-03-09 00:00:05,1,303,200,47.4754440673275,5.16981379102836
"203",2022-03-09 00:00:10,1,303,200,48.3823697619166,5.80375384990776
"204",2022-03-09 00:00:15,1,303,200,48.9584380878982,5.35629488319332
"205",2022-03-09 00:00:20,1,303,200,49.3076534718464,5.45638885685574
"206",2022-03-09 00:00:25,1,303,200,48.2161703436146,5.22378858021205
"207",2022-03-09 00:00:30,1,303,200,47.4124883890007,5.61796314516182
"208",2022-03-09 00:00:35,1,303,200,47.0402480796859,5.49291690656888
"209",2022-03-09 00:00:40,1,303,200,47.4114553984519,5.57837333661743
"210",2022-03-09 00:00:45,1,303,200,47.8170451377591,5.06624922098414
"211",2022-03-09 00:00:50,1,303,200,47.0011059160897,5.04500076878844
"212",2022-03-09 00:00:55,1,303,200,48.3115351737656,5.11196846349876
"213",2022-03-09 00:01:00,1,303,200,46.6768604559221,5.34624182726291
"214",2022-03-09 00:01:05,1,303,200,47.6063501250777,6.00056233717812
"215",2022-03-09 00:01:10,1,303,200,48.0731105660171,5.20070693705115
"216",2022-03-09 00:01:15,1,303,200,46.8244634676419,5.50835253339162
"217",2022-03-09 00:01:20,1,303,200,48.2654398174002,4.68594491525865
"218",2022-03-09 00:01:25,1,303,200,47.1415995193869,4.90270452432275
"219",2022-03-09 00:01:30,1,303,200,48.3229671762505,4.75709029189023
"220",2022-03-09 00:01:35,1,303,200,47.5332234878416,5.77084701000778
"221",2022-03-09 00:01:40,1,303,200,48.5573388960888,4.98032998414685
"222",2022-03-09 00:01:45,1,303,200,46.8991031228953,5.22746480037307
"223",2022-03-09 00:01:50,1,303,200,49.0670318916238,5.62493640318466
"224",2022-03-09 00:01:55,1,303,200,48.6877140090315,5.50597114514766
"225",2022-03-09 00:02:00,1,303,200,47.6277821245378,5.4996819769825
"226",2022-03-09 00:02:05,1,303,200,47.7269700582739,5.70420197935906
"227",2022-03-09 00:02:10,1,303,200,47.5719294313925,4.87360349696399
"228",2022-03-09 00:02:15,1,303,200,48.5816840048537,5.75880650197409
"229",2022-03-09 00:02:20,1,303,200,48.1628003378485,5.41161730365186
"230",2022-03-09 00:02:25,1,303,200,46.9527747226413,5.87427319976796
"231",2022-03-09 00:02:30,1,303,200,47.342700969641,5.68485568813665
"232",2022-03-09 00:02:35,1,303,200,47.3570382034782,5.58710942894077
"233",2022-03-09 00:02:40,1,303,200,48.5753350789802,5.70469734866873
"234",2022-03-09 00:02:45,1,303,200,48.0913250213496,5.24810058890974
"235",2022-03-09 00:02:50,1,303,200,48.1961513392637,5.34052672879589
"236",2022-03-09 00:02:55,1,303,200,48.829970494122,5.71598132672875
"237",2022-03-09 00:03:00,1,303,200,47.9188911274512,5.08517033170892
"238",2022-03-09 00:03:05,1,303,200,47.5244515717536,5.70591404107858
"239",2022-03-09 00:03:10,1,303,200,47.7352071425031,5.18721926600199
"240",2022-03-09 00:03:15,1,303,200,48.8815751555328,5.55181495443179
"241",2022-03-09 00:03:20,1,303,200,48.9618222359257,5.2629785712464
"242",2022-03-09 00:03:25,1,303,200,47.4728003360183,5.36358990131821
"243",2022-03-09 00:03:30,1,303,200,48.1740815757356,5.93020028655872
"244",2022-03-09 00:03:35,1,303,200,48.7978202206123,5.30526064490427
"245",2022-03-09 00:03:40,1,303,200,47.7886134018978,5.49815286580718
"246",2022-03-09 00:03:45,1,303,200,47.5703571748531,5.57703346857595
"247",2022-03-09 00:03:50,1,303,200,48.9747046843588,5.32519623144653
"248",2022-03-09 00:03:55,1,303,200,49.217655025829,5.40770296573225
"249",2022-03-09 00:04:00,1,303,200,47.5550342156886,5.31040563565912
"250",2022-03-09 00:04:05,1,303,200,48.6224041935173,5.78800348475609
"251",2022-03-09 00:04:10,1,303,200,48.8917829948653,5.44877137342873
"252",2022-03-09 00:04:15,1,303,200,49.3187633750052,5.00478086449637
"253",2022-03-09 00:04:20,1,303,200,48.4843384592452,5.36240104412326
"254",2022-03-09 00:04:25,1,303,200,46.135444519467,5.38659836564029
"255",2022-03-09 00:04:30,1,303,200,48.552315438989,5.24230607205942
"256",2022-03-09 00:04:35,1,303,200,48.4372893961613,5.23564417702565
"257",2022-03-09 00:04:40,1,303,200,47.6081421641477,5.37550437747152
"258",2022-03-09 00:04:45,1,303,200,48.4296201292345,5.06500247551403
"259",2022-03-09 00:04:50,1,303,200,48.2954820037415,5.76794460137342
"260",2022-03-09 00:04:55,1,303,200,48.5849004609532,5.52744471077516
"261",2022-03-09 00:05:00,1,303,200,47.4787883867956,5.73835841840413
"262",2022-03-09 00:05:05,1,303,200,50.4360575018085,5.26318016763528
"263",2022-03-09 00:05:10,1,303,200,47.9117695034915,5.08737297993278
"264",2022-03-09 00:05:15,1,303,200,47.7539350498998,5.18351818694518
"265",2022-03-09 00:05:20,1,303,200,47.4430650814207,5.3168743193052
"266",2022-03-09 00:05:25,1,303,200,48.6611341061332,5.00950846015526
"267",2022-03-09 00:05:30,1,303,200,47.8971130077393,5.33529485705564
"268",2022-03-09 00:05:35,1,303,200,48.5033110874754,5.26982367978587
"269",2022-03-09 00:05:40,1,303,200,47.4248706946167,5.59618269851909
"270",2022-03-09 00:05:45,1,303,200,47.3385246380352,5.84569358785926
"271",2022-03-09 00:05:50,1,303,200,48.4872164544786,5.20258608233079
"272",2022-03-09 00:05:55,1,303,200,48.7481615488821,5.19944100879161
"273",2022-03-09 00:06:00,1,303,200,47.9101832286963,5.30351553257066
"274",2022-03-09 00:06:05,1,303,200,47.5621975886955,5.14682713022979
"275",2022-03-09 00:06:10,1,303,200,48.3698828593165,5.51935366555934
"276",2022-03-09 00:06:15,1,303,200,48.2257223564949,5.40734760489531
"277",2022-03-09 00:06:20,1,303,200,48.9537963886848,5.08700725765545
"278",2022-03-09 00:06:25,1,303,200,47.6828312274445,5.17266232817875
"279",2022-03-09 00:06:30,1,303,200,47.9751136570759,5.05657197807962
"280",2022-03-09 00:06:35,1,303,200,48.2321546889431,5.46300385507892
"281",2022-03-09 00:06:40,1,303,200,47.1897123360132,5.44143154729948
"282",2022-03-09 00:06:45,1,303,200,47.682375098505,5.11187425604126
"283",2022-03-09 00:06:50,1,303,200,49.4855950202522,5.40608746795415
"284",2022-03-09 00:06:55,1,303,200,48.4431742833598,5.72790761129782
"285",2022-03-09 00:07:00,1,303,200,49.2476698685834,5.62110160004654
"286",2022-03-09 00:07:05,1,303,200,47.9251541207469,5.41249690087507
"287",2022-03-09 00:07:10,1,303,200,48.9381873140041,5.33986094209323
"288",2022-03-09 00:07:15,1,303,200,48.9220694587662,5.45356154999782
"289",2022-03-09 00:07:20,1,303,200,47.5498839344122,5.18534058197176
"290",2022-03-09 00:07:25,1,303,200,48.0233711429591,5.56997524597192
"291",2022-03-09 00:07:30,1,303,200,49.0917568423287,5.69077886679321
"292",2022-03-09 00:07:35,1,303,200,47.503172247182,5.41268411997907
"293",2022-03-09 00:07:40,1,303,200,47.9923198798908,5.48654231030543
"294",2022-03-09 00:07:45,1,303,200,48.6394505169783,5.8222027521973
"295",2022-03-09 00:07:50,1,303,200,47.5702926456912,5.66155038219584
"296",2022-03-09 00:07:55,1,303,200,47.6410774855319,5.21597530882751
"297",2022-03-09 00:08:00,1,303,200,47.4086354450214,4.96351597236035
"298",2022-03-09 00:08:05,1,303,200,48.1821904478659,4.59718235600358
"299",2022-03-09 00:08:10,1,303,200,46.8618168226823,5.47170488743985
"300",2022-03-09 00:08:15,1,303,200,47.6132696974242,5.39285164211577
"301",2022-03-09 00:08:20,1,303,200,49.0260825072089,4.80140186423194
"302",2022-03-09 00:08:25,1,303,200,49.087400266455,5.4059206989098
"303",2022-03-09 00:08:30,1,303,200,48.3707698904362,5.00106979484121
"304",2022-03-09 00:08:35,1,303,200,47.7742113884504,5.13283721753324
"305",2022-03-09 00:08:40,1,303,200,49.0849831115801,5.26132239365103
"306",2022-03-09 00:08:45,1,303,200,49.2331891128408,5.39212569917985
"307",2022-03-09 00:08:50,1,303,200,47.8920131309529,5.67247164373503
"308",2022-03-09 00:08:55,1,303,200,49.2552646173836,5.74725386993992
"309",2022-03-09 00:09:00,1,303,200,47.4017768733501,5.34290552525821
"310",2022-03-09 00:09:05,1,303,200,48.4219301994045,5.31123776833754
"311",2022-03-09 00:09:10,1,303,200,46.7232104945791,5.0971875887767
"312",2022-03-09 00:09:15,1,303,200,48.3897914008737,5.78210338996955
"313",2022-03-09 00:09:20,1,303,200,48.8253981641928,5.34092806105093
"314",2022-03-09 00:09:25,1,303,200,49.0207486564436,5.47382314179596
"315",2022-03-09 00:09:30,1,303,200,48.4510035717337,5.09568018925775
"316",2022-03-09 00:09:35,1,303,200,47.3524515454383,5.59301413979041
"317",2022-03-09 00:09:40,1,303,200,46.8075211264897,5.92037120305072
"318",2022-03-09 00:09:45,1,303,200,48.8481642628538,5.46461964095233
"319",2022-03-09 00:09:50,1,303,200,47.9772954925116,5.21794784394388
"320",2022-03-09 00:09:55,1,303,200,47.6162100979781,5.54488055450842
"321",2022-03-09 00:10:00,1,303,200,47.9068949332643,5.56117982264409
"322",2022-03-09 00:10:05,1,303,200,48.4928969398479,5.03737774738077
"323",2022-03-09 00:10:10,1,303,200,48.4429737380764,5.22391054813677
"324",2022-03-09 00:10:15,1,303,200,47.1799396706992,5.27087879532007
"325",2022-03-09 00:10:20,1,303,200,47.4911098637576,5.75823534046129
"326",2022-03-09 00:10:25,1,303,200,48.4323623778036,5.47106558632159
"327",2022-03-09 00:10:30,1,303,200,48.176505216574,5.35179953931957
"328",2022-03-09 00:10:35,1,303,200,47.5407857640274,5.34470818332064
"329",2022-03-09 00:10:40,1,303,200,48.0841290099855,5.07920629941462
"330",2022-03-09 00:10:45,1,303,200,48.7253214531996,5.21348083916177
"331",2022-03-09 00:10:50,1,303,200,47.145284793732,6.04447090086782
"332",2022-03-09 00:10:55,1,303,200,48.2719034288378,4.97443509146082
"333",2022-03-09 00:11:00,1,303,200,49.5153115089459,5.25820826292817
"334",2022-03-09 00:11:05,1,303,200,47.6868471317808,5.31018108624018
"335",2022-03-09 00:11:10,1,303,200,49.0495232095147,5.3847141181462
"336",2022-03-09 00:11:15,1,303,200,47.7153029163982,5.44976327002177
"337",2022-03-09 00:11:20,1,303,200,48.1459349071137,5.42077414995345
"338",2022-03-09 00:11:25,1,303,200,47.8490753697212,5.76452407263633
"339",2022-03-09 00:11:30,1,303,200,47.8674764206387,5.47459853471561
"340",2022-03-09 00:11:35,1,303,200,48.3459271021807,5.8828930490949
"341",2022-03-09 00:11:40,1,303,200,48.8531077127575,5.3631776709994
"342",2022-03-09 00:11:45,1,303,200,46.9583996737532,5.72200946923841
"343",2022-03-09 00:11:50,1,303,200,47.9747351087876,5.21304743610931
"344",2022-03-09 00:11:55,1,303,200,48.6780882970165,5.27524579251787
"345",2022-03-09 00:12:00,1,303,200,46.5871717353033,5.21750850273536
"346",2022-03-09 00:12:05,1,303,200,48.4500083415138,5.6032024022775
"347",2022-03-09 00:12:10,1,303,200,48.9204639714341,5.38047733615204
"348",2022-03-09 00:12:15,1,303,200,48.8329628580154,5.46575918469642
"349",2022-03-09 00:12:20,1,303,200,47.5724808274208,5.26474868022556
"350",2022-03-09 00:12:25,1,303,200,47.870518558426,5.46866755586786
"351",2022-03-09 00:12:30,1,303,200,49.6142314388774,5.24286314531559
"352",2022-03-09 00:12:35,1,303,200,48.4462365802221,5.14858855123674
"353",2022-03-09 00:12:40,1,303,200,47.050032205607,5.56196978130052
"354",2022-03-09 00:12:45,1,303,200,47.9113312861014,5.50675518559456
"355",2022-03-09 00:12:50,1,303,200,47.9572965054962,5.49491396494272
"356",2022-03-09 00:12:55,1,303,200,47.4042761937127,5.85423273345061
"357",2022-03-09 00:13:00,1,303,200,48.0261950520955,5.12497100680064
"358",2022-03-09 00:13:05,1,303,200,47.1307094121725,5.44249534125465
"359",2022-03-09 00:13:10,1,303,200,47.7667028401244,5.7288623869411
"360",2022-03-09 00:13:15,1,303,200,48.7781047914631,5.21220082754807
"361",2022-03-09 00:13:20,1,303,200,48.2786993251652,5.55738451101755
"362",2022-03-09 00:13:25,1,303,200,48.9770826163591,5.55641959089313
"363",2022-03-09 00:13:30,1,303,200,48.2025513045812,5.54156980220806
"364",2022-03-09 00:13:35,1,303,200,47.2842179772227,5.51309468679327
"365",2022-03-09 00:13:40,1,303,200,48.3592014260891,5.42505797389221
"366",2022-03-09 00:13:45,1,303,200,47.5805142349988,5.08996124675961
"367",2022-03-09 00:13:50,1,303,200,49.0547428803552,5.61382696655719
